CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
P00007039,"SMITH, ROBERT EUGENE",C,2,REP,237.0,0.0,242.0,0.0,5.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2019,0.0,0.0
P00007492,"BENZEL, JULIANNE ELIZABETH MRS.",C,2,REP,119117.86,0.0,102698.8,0.0,0.0,7355.22,14224.99,17000.0,0.0,3000.0,0.0,14000.0,87892.87,00,0,,,,,,0.0,0.0,02/12/2020,0.0,0.0
P00007823,"LEE, HUHNKIE",C,2,REP,2916.0,0.0,2916.0,0.0,1000.0,1000.0,2345.0,0.0,0.0,0.0,0.0,0.0,571.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00008219,"PRIDMORE, JAY P",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,10/21/2019,0.0,0.0
P00009167,"BRAINARD, CHRISTOPHER",C,2,REP,101225.45,0.0,101220.9,0.0,0.0,4.55,225.45,101000.0,0.0,101000.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00009951,"PEPPE, JAMES",C,2,REP,56501.0,0.0,27428.98,0.0,0.0,29072.02,2800.0,50000.0,0.0,0.0,0.0,0.0,3701.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00010033,"VILLARI, TIMOTHY MICHAEL MR.",C,2,REP,21205.24,0.0,18999.27,0.0,0.0,2205.97,0.0,21205.24,0.0,18999.27,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00010546,"THOMAE, KEITH MD FACS",C,2,REP,24.0,0.0,0.0,0.0,577.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,04/01/2019,0.0,0.0
P00011239,"WELD, WILLIAM FLOYD (BILL)",C,2,REP,2067101.86,0.0,2059781.4,0.0,0.0,7320.46,0.0,250800.0,0.0,0.0,0.0,250800.0,1787195.63,00,0,,,,,,2800.0,0.0,04/30/2020,5055.0,0.0
P00012708,"KAWCZYNSKI, TOM",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,09/30/2019,0.0,0.0
P00012799,"BELLAR, BARBARA RUTH DR.",C,2,REP,5050.75,0.0,729.0,0.0,0.0,4321.75,0.0,5050.75,0.0,0.0,0.0,5050.75,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00013037,"INVICTUS, AUGUSTUS",C,2,REP,4535.71,0.0,4535.71,0.0,0.0,0.0,1778.06,0.0,0.0,0.0,0.0,0.0,2723.42,00,0,,,,,,0.0,0.0,01/30/2020,0.0,0.0
P00013276,"WALSH, JOE",C,2,REP,504905.11,5802.87,504621.43,0.0,0.0,283.68,0.0,315000.0,0.0,0.0,0.0,337225.24,184102.0,00,0,,,,,,0.0,0.0,05/31/2020,245.0,0.0
P00013482,"HORN, LAWRENCE ROBERT",C,2,REP,5020.0,0.0,5041.39,0.0,0.0,2019.04,0.0,0.0,0.0,0.0,0.0,0.0,5020.0,00,0,,,,,,0.0,0.0,03/31/2020,2019.04,0.0
P00013649,"SANFORD, MARSHALL HON",C,2,REP,129488.48,0.0,109403.92,0.0,1327791.37,1347875.93,0.0,0.0,0.0,0.0,0.0,0.0,94862.42,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00014340,"MATERN, MATTHEW",C,2,REP,1027067.96,0.0,1027067.96,0.0,0.0,0.0,0.0,971618.83,0.0,0.0,0.0,971618.83,54465.65,00,0,,,,,,0.0,0.0,05/14/2020,0.0,0.0
P00014381,"GYURKO, ZOLTAN ISTVAN",C,2,REP,51511.77,0.0,30125.23,0.0,18980.0,40366.54,0.0,50000.0,0.0,0.0,0.0,50000.0,1511.77,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P00015131,"RODEO, KENNY",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P20002721,"SANTORUM, RICHARD J.",O,2,REP,9178.13,0.0,14434.7,0.0,6809.36,1552.79,0.0,0.0,0.0,0.0,0.0,970997.18,5360.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P20002978,"BACHMANN, MICHELE",C,2,REP,2239.65,0.0,31084.42,0.0,1685950.82,1657106.05,0.0,0.0,0.0,0.0,0.0,2703.4,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P20003109,"MCCOTTER, THADDEUS G",C,2,REP,0.0,0.0,1230.2,0.0,615.1,0.0,0.0,0.0,0.0,0.0,0.0,105636.24,0.0,00,0,,,,,,0.0,0.0,12/10/2019,0.0,0.0
P40003824,"FRAYER, DONALD ROBERT",,2,REP,700.7,0.0,853.37,0.0,-60.68,-213.35,100.0,0.0,0.0,55.0,0.0,0.0,545.7,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60003654,"GINGRICH, NEWT",C,2,REP,87.05,0.0,8060.0,0.0,12221.05,4248.1,0.0,0.0,0.0,0.0,0.0,4631534.55,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60005915,"CARSON, BENJAMIN S SR MD",O,2,REP,10623.73,0.0,22412.55,0.0,450166.8,438377.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60006046,"WALKER, SCOTT",O,2,REP,106128.93,0.0,84002.9,0.0,5547.37,27673.4,0.0,0.0,0.0,0.0,0.0,40635.48,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60006111,"CRUZ, RAFAEL EDWARD ""TED""",O,2,REP,0.0,0.0,6442.38,0.0,32504.79,26062.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60006723,"RUBIO, MARCO",O,2,REP,5000.0,5000.0,6325.75,0.0,4984.57,3658.82,0.0,0.0,0.0,0.0,0.0,877657.12,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60007572,"PATAKI, GEORGE E",O,2,REP,0.0,0.0,324.0,0.0,4420.87,4096.87,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60008059,"BUSH, JEB",O,2,REP,23.56,0.0,18190.62,0.0,35128.6,16961.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60013281,"SHERRIL, PETER WILLIAM",C,2,REP,2900.0,0.0,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P60016342,"DE  LA  FUENTE, ROQUE ROCKY",C,2,REP,13979681.08,0.0,13934176.16,0.0,2343.18,47848.1,0.0,13900000.0,0.0,12763942.14,0.0,1136057.86,23431.08,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60022043,"PUSKAR, MICHAEL BRANDON",C,2,REP,2557.0,0.0,3057.0,0.0,500.0,0.0,20.0,2500.0,0.0,2424.28,0.0,0.0,32.0,00,0,,,,,,0.0,0.0,01/14/2020,0.0,0.0
P80000748,"PAUL, RON",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P80001571,"TRUMP, DONALD J.",I,2,REP,219909292.84,121132316.75,131078984.53,801.47,19292901.2,108123209.51,0.0,0.0,0.0,0.0,0.0,240512.39,96906001.45,00,0,,,,,,311521.65,0.0,05/31/2020,-19524.92,0.0
P80003353,"ROMNEY, MITT / PAUL D. RYAN",C,2,REP,177543.67,0.0,98047.55,0.0,39752.45,119248.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P80003379,"GILMORE, JAMES S III",O,2,REP,0.0,0.0,0.0,0.0,565.05,565.05,0.0,0.0,0.0,0.0,0.0,291350.5,0.0,00,0,,,,,,0.0,0.0,06/30/2019,0.0,0.0
P80003817,"WUENSCHE, VERNON EDGAR",C,2,REP,0.0,0.0,0.0,0.0,582.0,582.84,0.0,0.0,0.0,0.0,0.0,47930.04,880.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00005959,"DISNEY, GARY DENNIS",C,3,AMP,0.0,0.0,0.0,0.0,800.0,800.0,0.0,800.0,0.0,0.0,0.0,800.0,0.0,00,0,,,,,,0.0,0.0,04/12/2019,0.0,0.0
P00014159,"KRAUT, CHARLES WILLIAM",C,3,CON,4246.11,0.0,4456.41,0.0,0.0,-210.3,0.0,0.0,0.0,0.0,0.0,0.0,4246.11,00,0,,,,,,0.0,0.0,05/29/2020,0.0,0.0
P00014209,"BLANKENSHIP, DON",C,3,CON,31000.0,0.0,25010.0,0.0,0.0,5990.0,0.0,31000.0,0.0,0.0,0.0,32071.65,0.0,00,0,,,,,,0.0,0.0,05/31/2020,0.0,0.0
P20003851,"ELGAR, MISS BETSY PAULINE",C,3,CON,4824617973.0,0.0,3848951085.0,0.0,200.0,9756669078.2,2831281203.0,0.0,0.0,1923500300.0,0.0,0.0,18853982587.0,00,0,,,,,,1923500300.0,0.0,04/01/2020,1923500300.0,0.0
P00010124,"HUNTER, DARIO DAVID",C,3,GRE,21617.58,0.0,19422.03,0.0,0.0,2172.95,8190.35,0.0,200.0,0.0,400.0,0.0,11176.23,00,0,,,,,,1000.0,1040.0,03/31/2020,330.0,0.0
P00010900,"ARANJO, ROLAND",C,3,GRE,2047.0,0.0,2047.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,2269.03,20.0,00,0,,,,,,0.0,0.0,02/10/2020,0.0,0.0
P00012211,"HAWKINS, HOWIE",C,3,GRE,189586.6,0.0,156235.18,0.0,0.0,33351.42,369.15,1000.0,0.0,1000.0,0.0,106883.16,184314.08,00,0,,,,,,500.0,0.0,05/31/2020,790.45,0.0
P00013094,"MOYOWASIFZA-CURRY, SEDINAM KINAMO CHRI",C,3,GRE,7129.76,0.0,2619.51,0.0,125.0,4635.25,0.0,0.0,0.0,0.0,0.0,0.0,6805.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00013185,"LAMBERT, DENNIS",C,3,GRE,2747.87,0.0,1002.41,0.0,0.0,1745.46,660.87,939.0,0.0,160.0,0.0,939.0,1143.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00013292,"ROLDE, DAVID",C,3,GRE,8369.23,0.0,6743.05,0.0,0.0,1626.18,4063.31,0.0,0.0,0.0,0.0,0.0,3305.92,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00014357,"BUCHSER-LOCHOCKI, SUSAN",C,3,GRE,11647.07,0.0,11436.57,0.0,300.0,7510.5,11390.73,0.0,0.0,0.0,0.0,0.0,255.84,00,0,,,,,,0.0,0.0,05/31/2020,0.0,0.0
P20003984,"STEIN, JILL",O,3,GRE,150000.0,0.0,132533.76,0.0,134398.86,151865.1,0.0,0.0,0.0,0.0,0.0,87740.0,0.0,00,0,,,,,,0.0,0.0,06/30/2019,0.0,0.0
P40003279,"MESPLAY, KENT PHILIP",C,3,GRE,40.0,0.0,40.0,0.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,18903.0,0.0,00,0,,,,,,0.0,0.0,03/31/2019,0.0,0.0
P80004369,"AUGUSTSON, ALAN",C,3,GRE,306.59,0.0,306.59,0.0,0.0,0.0,306.59,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/11/2019,0.0,0.0
P00003962,"SCHRINER, JOSEPH CHARLES",C,3,IND,480.0,0.0,475.0,0.0,5.0,10.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P00005314,"JORGENSON, CHAD MICHAEL",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00005363,"SRAIL, JAMES RYAN MR.",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/17/2019,0.0,0.0
P00006684,"FULLER, REV VERONICA RONNIE",C,3,IND,770.0,0.0,970.0,0.0,200.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,485.0,00,0,,,,,,0.0,0.0,12/16/2019,0.0,0.0
P00008342,"COLLINSON, SEAN",C,3,IND,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2019,0.0,0.0
P00008524,"GLASS, ANGELA",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2019,0.0,0.0
P00009191,"OTT, MICHAEL JAMES MR.",C,3,IND,995.2,0.0,995.2,0.0,0.0,0.0,476.08,500.0,0.0,500.0,0.0,0.0,19.12,00,0,,,,,,0.0,0.0,03/31/2020,34.12,0.0
P00010660,"MCCRAY, VALERIE LIN DR.",C,3,IND,14711.0,0.0,16130.61,0.0,0.0,0.0,0.0,11520.0,400.0,0.0,0.0,0.0,2791.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00010835,"BRADFORD, SCOTT",C,3,IND,325.0,0.0,270.94,0.0,0.0,54.06,250.0,0.0,0.0,0.0,0.0,0.0,75.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00011189,"HOWARD, SHAWN W",C,3,IND,2835.0,0.0,942.54,0.0,0.0,1897.46,0.0,2800.0,0.0,0.0,0.0,0.0,40.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00011445,"SMITH, ANTONIO T. JR.",C,3,IND,1869.0,0.0,7223.8,0.0,0.0,-5354.8,25.0,0.0,0.0,0.0,0.0,0.0,1844.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P00011635,"DOUG, JENKINS",C,3,IND,555.16,0.0,587.63,0.0,331.7,98.74,124.85,0.0,0.0,0.0,0.0,0.0,651.7,00,0,,,,,,0.0,0.0,04/30/2020,0.0,0.0
P00011643,"KENNEDY, CODY MR.",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2019,0.0,0.0
P00011767,"PAUL, ADAM NICHOLAS",C,3,IND,4648.26,0.0,4597.76,0.0,0.0,50.5,0.0,4648.26,0.0,0.0,0.0,4648.26,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00012039,"CHARLES, MARK R.",C,3,IND,87233.98,0.0,81413.02,0.0,0.0,5820.96,597.81,0.0,0.0,0.0,0.0,0.0,85634.28,00,0,,,,,,0.0,0.0,05/31/2020,715.0,0.0
P00013631,"TAYLOR, HORACE DONALD",C,3,IND,551.91,0.0,360.16,0.0,0.0,191.75,0.0,0.0,0.0,0.0,0.0,9941.72,541.72,00,0,,,,,,0.0,0.0,03/31/2020,120.0,0.0
P00015651,"ELLIOTT, CLAIRE ELISABETH",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P20002630,"TITTLE, SHEILA SAMM MPRESIDENT",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P20004099,"WHEELOCK, TERRY WAYNE",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60003076,"KEYES, ALAN L",O,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296843.91,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60004991,"LLOYD, JUNE LA'GAY",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,04/15/2020,0.0,0.0
P60005303,"FOX, CHERUNDA LYNN",C,3,IND,1518.94,0.0,1518.94,0.0,0.0,0.0,1518.94,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60008489,"COSTELLO, REGIS J",O,3,IND,0.0,0.0,0.0,0.0,7001.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P60011517,"BERRY, JOEY",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60022654,"MCMULLIN, EVAN / MINDY FINN",O,3,IND,0.0,0.0,2340.9,0.0,5084.19,2743.29,0.0,0.0,0.0,0.0,0.0,669330.95,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P80003643,"ELLIOTT, CLAIRE ELISABETH",C,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,02/23/2020,0.0,0.0
P00006841,"KOKESH, ADAM",C,3,LIB,46659.96,0.0,46714.46,1300.0,182.36,127.86,2262.0,3761.25,580.0,13417.81,580.0,11397.57,39828.12,00,0,,,,,,0.0,0.0,05/31/2020,35.0,0.0
P00008185,"RICHEY, STEVEN ALLEN",C,3,LIB,720.7,0.0,12324.67,0.0,19588.32,7984.35,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00009696,"BEHRMAN, DAN TAXATION IS THEFT",C,3,LIB,50043888.1,0.0,50043888.1,0.0,0.0,0.0,14339.63,50019022.22,0.0,0.0,49987115.67,50018660.4,10526.25,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00010231,"HARTLIEP, BRAD",C,3,LIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2019,0.0,0.0
P00010983,"ROBB, SAMUEL JOSPEH",C,3,LIB,12940.0,0.0,9660.0,0.0,0.0,3280.0,10170.0,0.0,0.0,0.0,0.0,0.0,2770.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00011023,"RUFF, KIMBERLY MARGARET",C,3,LIB,18958.39,0.0,9263.57,0.0,0.0,9694.82,0.0,5612.58,3534.3,794.88,2100.47,6116.53,9811.51,00,0,,,,,,0.0,0.0,09/30/2019,192.14,0.0
P00011437,"SCHRADER, STEPHEN JAMES",C,3,LIB,0.0,0.0,0.0,0.0,750.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,10/15/2019,0.0,0.0
P00011619,"PHILLIPS, JOHN R JR",C,3,LIB,5343.17,0.0,5165.3,0.0,0.0,177.87,94.63,1654.75,0.0,1115.04,0.0,1654.75,3593.79,00,0,,,,,,0.0,0.0,06/30/2019,0.0,0.0
P00012104,"ARMSTRONG, KENNETH REED",C,3,LIB,20360.41,0.0,17053.92,0.0,92.36,733.55,0.0,3752.22,0.0,1800.82,0.0,1866.92,16608.19,00,0,,,,,,0.0,0.0,12/31/2019,100.0,0.0
P00012278,"BLEVINS, KENNETH",C,3,LIB,1505.19,0.0,3651.33,0.0,1000.0,-1146.14,1405.19,0.0,0.0,0.0,0.0,0.0,100.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00012492,"SUPREME, VERMIN LOVE",C,3,LIB,59068.35,0.0,54179.94,0.0,0.0,4888.41,4916.2,0.0,700.0,900.0,0.0,700.0,53452.15,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00013433,"WHITNEY, ELLERTON PRATT MARK III",C,3,LIB,90568.87,0.0,20950.16,0.0,25.0,69643.71,100.0,80725.87,0.0,0.0,0.0,80725.87,9743.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00013524,"JORGENSEN, JO",C,3,LIB,32148.46,0.0,30257.14,0.0,0.0,1891.32,0.0,9783.7,0.0,0.0,500.0,9783.7,22364.76,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00014175,"HORNBERGER, JACOB GEORGE MR.",C,3,LIB,65419.74,0.0,44770.07,0.0,0.0,20649.67,200.0,0.0,0.0,0.0,0.0,3797.41,65219.74,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00014746,"VANACORE, LOUIS DEAN",C,3,LIB,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,04/30/2020,0.0,0.0
P00015289,"MONDS, JOHN",C,3,LIB,6317.89,0.0,5070.55,0.0,0.0,1247.34,0.0,0.0,0.0,0.0,0.0,0.0,6317.89,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00015297,"AVOURIS, AARON PATRICK",C,3,LIB,1.25,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P20002671,"JOHNSON, GARY / WILLIAM ""BILL"" WELD",O,3,LIB,0.0,0.0,244.73,0.0,244.73,0.0,0.0,0.0,0.0,0.0,0.0,1688993.99,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60008075,"CHAFEE, LINCOLN DAVENPORT MR.",C,3,LIB,84441.89,0.0,61743.46,2000.0,0.0,22698.43,80050.0,0.0,0.0,0.0,0.0,0.0,3964.25,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00012153,"GERHARDT, ERIK",C,3,LP,0.0,0.0,18.0,0.0,100.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00000679,"CARROLL, JERRY LEON",C,3,NNE,80.0,20.0,80.0,0.0,2.0,2.0,0.0,60.0,0.0,0.0,0.0,3099.0,0.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P00012187,"SMITH, DWIGHT STANFORD",C,3,NNE,0.0,0.0,1382.6,0.0,0.0,-1382.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60016920,"PRAG, CHOMI",C,3,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60017100,"VALENTINE, JAMES",C,3,NNE,0.0,0.0,817.5,0.0,38224.12,37406.62,0.0,0.0,0.0,0.0,0.0,52600.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00007567,"HAWKINS, DANNY NATHANIEL JR.",C,3,NON,179.97,0.0,160.32,0.0,0.83,20.48,151.97,28.0,0.0,0.0,0.0,241.11,0.0,00,0,,,,,,0.0,0.0,09/30/2019,0.0,0.0
P00010876,"TRAHAN, CHANCE BRADFORD MR",C,3,NON,18590.07,0.0,24047.02,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,12294.25,00,0,,,,,,0.0,6295.82,06/30/2020,0.0,0.0
P00014241,"ACKER, RYAN",C,3,NON,1740.0,0.0,1730.44,0.0,0.0,9.56,500.0,0.0,0.0,0.0,0.0,0.0,1246.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P00014837,"QUINN, FRANK G",C,3,NPA,240.0,0.0,161.51,0.0,0.0,78.49,0.0,0.0,0.0,0.0,0.0,0.0,240.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P60019668,"GEORGE, JEFF",O,3,NPA,0.0,0.0,0.0,0.0,-11151.21,-11151.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,06/30/2020,0.0,0.0
P00013698,"ELWORTH, MARK JR",C,3,OTH,255.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P00013706,"SEGAL, JEROME MICHAEL",C,3,OTH,20003.0,0.0,18426.75,0.0,0.0,1576.25,3.0,20000.0,0.0,0.0,0.0,20000.0,0.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00013839,"KRUPKIN, ALEX",C,3,OTH,4100.0,0.0,0.0,0.0,4100.0,4100.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,12/31/2019,0.0,0.0
P20003174,"SPONHEIM, DAVID JON",C,3,OTH,186.64,0.0,515.5,120.0,2410.0,2081.56,60.0,0.0,0.0,0.0,0.0,0.0,388.54,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P60017852,"ROBERTS, CLIFTON LEE MR.",C,3,OTH,2730.0,0.0,389.7,0.0,0.0,2340.3,0.0,0.0,0.0,0.0,0.0,0.0,2730.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P80005572,"LA RIVA, GLORIA ESTELA",C,3,PAF,12028.0,0.0,4512.66,0.0,0.0,6515.34,0.0,0.0,2000.0,0.0,0.0,1000.0,10028.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00015230,"TANNIRU, JOSEPH KISHORE",C,3,SEP,13858.89,0.0,5035.13,0.0,0.0,8823.76,0.0,0.0,0.0,0.0,0.0,0.0,13858.89,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00011247,"CURTIS, DAVID",C,3,UN,273.0,0.0,273.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2019,0.0,0.0
P00015537,"SIMMONS, JADE",C,3,UN,3459.0,0.0,22386.74,0.0,3459.99,-15467.75,100.0,0.0,0.0,0.0,0.0,0.0,3359.0,00,0,,,,,,0.0,0.0,03/31/2020,0.0,0.0
P00010090,"AVINA, CANDACE MARIE BATES",C,3,UNK,25.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,00,0,,,,,,0.0,0.0,03/31/2019,0.0,0.0
